Landmarks,0,0,0,1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,6,6,6,7,7,7,8,8,8,9,9,9,10,10,10,11,11,11,12,12,12,13,13,13,14,14,14,15,15,15,16,16,16,17,17,17,18,18,18,19,19,19,20,20,20,21,21,21,22,22,22,23,23,23,24,24,24,25,25,25,26,26,26,27,27,27,28,28,28,29,29,29,30,30,30,31,31,31,32,32,32,33,33,33,34,34,34,35,35,35,36,36,36,37,37,37,38,38,38,39,39,39,40,40,40,41,41,41,42,42,42,43,43,43,44,44,44,45,45,45,46,46,46,47,47,47,48,48,48,49,49,49,50,50,50,51,51,51
Coordinates,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
Frame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.2520034611225128,0.31956180930137634,2.2417044931444252e-07,0.3068578541278839,0.2799309492111206,0.006595216691493988,0.33939990401268005,0.20904456079006195,0.016828687861561775,0.35355857014656067,0.14846107363700867,0.019180187955498695,0.36150676012039185,0.10577563941478729,0.021568942815065384,0.29064488410949707,0.13407576084136963,0.057484790682792664,0.3081352114677429,0.0744379460811615,0.05573918670415878,0.33157819509506226,0.03280624747276306,0.04646999016404152,0.3493247628211975,0.0069725364446640015,0.04122600704431534,0.2639496624469757,0.11382446438074112,0.04479993134737015,0.2820720076560974,0.039899326860904694,0.047906674444675446,0.3050996959209442,-0.006117589771747589,0.04217482730746269,0.32500147819519043,-0.038830362260341644,0.039950691163539886,0.23212900757789612,0.1004042848944664,0.026348896324634552,0.23775401711463928,0.017825894057750702,0.0223679319024086,0.2570550739765167,-0.02878468483686447,0.01888473518192768,0.2742413878440857,-0.05858760327100754,0.018895814195275307,0.19613833725452423,0.09520475566387177,0.006404203828424215,0.18840664625167847,0.035090140998363495,0.001688727643340826,0.1950685679912567,0.017169125378131866,0.0051773046143352985,0.2024100422859192,0.014746353030204773,0.010378037579357624,0.7423807978630066,0.34848469495773315,-7.633525456185453e-08,0.713022768497467,0.3138732314109802,0.0009980580070987344,0.7087047100067139,0.24764837324619293,0.007552587892860174,0.7054276466369629,0.20265208184719086,0.011347413063049316,0.6964946985244751,0.16742759943008423,0.0158204585313797,0.759696900844574,0.18132159113883972,0.02272995002567768,0.7487523555755615,0.11871135234832764,0.01832934096455574,0.7292259335517883,0.07475480437278748,0.01027302909642458,0.710141122341156,0.04398845136165619,0.004516356624662876,0.7729231715202332,0.17194998264312744,0.015901299193501472,0.770413339138031,0.10185429453849792,0.014069588854908943,0.7537403106689453,0.054411381483078,0.006654960568994284,0.7346764206886292,0.01769593358039856,0.0014465403510257602,0.7853955030441284,0.16794317960739136,0.006537883076816797,0.7867138981819153,0.09737805277109146,0.003542135236784816,0.7743778228759766,0.04848270118236542,-0.0008956280653364956,0.7613433003425598,0.009655937552452087,-0.0035990923643112183,0.794471800327301,0.1680915355682373,-0.004094857256859541,0.8026984930038452,0.1083718091249466,-0.006879190448671579,0.8000096082687378,0.067110076546669,-0.0073584308847785,0.7946440577507019,0.03460468351840973,-0.007159770932048559,0.5326617956161499,0.49417030811309814,-0.9779589772224426,0.6340895295143127,0.44076985120773315,-0.5488297939300537,0.42850393056869507,0.43056556582450867,-0.354304701089859,0.5659044981002808,0.5653866529464722,-0.8426461219787598,0.4948750138282776,0.5585898160934448,-0.7896174788475037,0.7562086582183838,0.7561630606651306,-0.4818240702152252,0.2885133624076843,0.7509317398071289,-0.06057444214820862,0.9455912709236145,0.9330011010169983,-1.095868706703186,0.08093738555908203,0.9358946084976196,-0.6737324595451355,0.5223610401153564,0.7535474300384521,-0.2711992561817169
2,0.21758954226970673,0.31281083822250366,3.623562463417329e-07,0.2802140712738037,0.2819783687591553,-0.008456015028059483,0.3208729326725006,0.22283461689949036,-0.004079586360603571,0.3367830216884613,0.1575222611427307,-0.0027064706664532423,0.3466729521751404,0.10991266369819641,0.00034881665487773716,0.27492043375968933,0.13373450934886932,0.03498273715376854,0.2921554446220398,0.06920138001441956,0.028245465829968452,0.306510329246521,0.03250115364789963,0.01813528873026371,0.3177843987941742,0.009182631969451904,0.013462320901453495,0.244019016623497,0.10832980275154114,0.031996939331293106,0.2599286437034607,0.03105274587869644,0.03184819966554642,0.27559831738471985,-0.01304633915424347,0.027035649865865707,0.28977876901626587,-0.04300878942012787,0.026183275505900383,0.21123206615447998,0.0944867804646492,0.02316541224718094,0.21711112558841705,0.01797487586736679,0.019617965444922447,0.23018741607666016,-0.026302769780158997,0.01996825449168682,0.24344269931316376,-0.05450326204299927,0.02353016659617424,0.1756916344165802,0.09155277907848358,0.011704971082508564,0.17085185647010803,0.028920166194438934,0.009536715224385262,0.17616954445838928,-0.009410753846168518,0.014253396540880203,0.18576377630233765,-0.03348967432975769,0.021046198904514313,0.750937819480896,0.34611475467681885,-2.680159809642646e-07,0.7107088565826416,0.3142726421356201,0.007607666309922934,0.6987170577049255,0.2500446140766144,0.016879238188266754,0.688971221446991,0.20203648507595062,0.020750494673848152,0.6730701923370361,0.16685330867767334,0.025095641613006592,0.7566094398498535,0.1902235448360443,0.04415024444460869,0.7416431307792664,0.12796556949615479,0.045577093958854675,0.7201455235481262,0.08752963691949844,0.03812307491898537,0.6990326642990112,0.06153714656829834,0.0326542928814888,0.7706881165504456,0.1721152514219284,0.034502193331718445,0.7602290511131287,0.10415823757648468,0.04234589636325836,0.7369651794433594,0.059126272797584534,0.0367310456931591,0.7150309681892395,0.029269546270370483,0.030720526352524757,0.7840514779090881,0.16155387461185455,0.021540574729442596,0.7841929197311401,0.09131219983100891,0.028019655495882034,0.7676843404769897,0.04602576792240143,0.025059223175048828,0.7523409128189087,0.01407882571220398,0.020997008308768272,0.7958559989929199,0.15567514300346375,0.007232801057398319,0.8027827143669128,0.09525071084499359,0.013039263896644115,0.795087456703186,0.05435661971569061,0.016142943874001503,0.7835206985473633,0.023451507091522217,0.017163297161459923,0.5175395607948303,0.4949226379394531,-1.0367181301116943,0.621411144733429,0.4407530128955841,-0.5802081227302551,0.4165864586830139,0.43249496817588806,-0.38740628957748413,0.5539628267288208,0.5658086538314819,-0.8924620747566223,0.47748512029647827,0.5596337914466858,-0.8411324620246887,0.7512012124061584,0.7569664120674133,-0.47291699051856995,0.2845152020454407,0.7687984108924866,-0.07973481714725494,0.9523108601570129,0.9261411428451538,-1.1320135593414307,0.06595280021429062,0.9437383413314819,-0.7306788563728333,0.5178582072257996,0.76288241147995,-0.27632591128349304
