Landmarks,0,0,0,1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,6,6,6,7,7,7,8,8,8,9,9,9,10,10,10,11,11,11,12,12,12,13,13,13,14,14,14,15,15,15,16,16,16,17,17,17,18,18,18,19,19,19,20,20,20,21,21,21,22,22,22,23,23,23,24,24,24,25,25,25,26,26,26,27,27,27,28,28,28,29,29,29,30,30,30,31,31,31,32,32,32,33,33,33,34,34,34,35,35,35,36,36,36,37,37,37,38,38,38,39,39,39,40,40,40,41,41,41,42,42,42,43,43,43,44,44,44,45,45,45,46,46,46,47,47,47,48,48,48,49,49,49,50,50,50,51,51,51
Coordinates,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
Frame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.26094818115234375,0.3298858404159546,3.268673367529118e-07,0.315193235874176,0.3160111904144287,-0.02225487120449543,0.3633899688720703,0.28316953778266907,-0.029450470581650734,0.3984989523887634,0.2583041787147522,-0.035763245075941086,0.42455682158470154,0.2405538260936737,-0.04242008179426193,0.3393944799900055,0.18049612641334534,-0.01209278404712677,0.3686634600162506,0.1253269612789154,-0.02554204687476158,0.3845699429512024,0.09274991601705551,-0.039035916328430176,0.39728277921676636,0.0641009733080864,-0.04910818859934807,0.3059728741645813,0.15701134502887726,-0.01243592705577612,0.3277602791786194,0.09051878750324249,-0.023303216323256493,0.34188127517700195,0.04933224618434906,-0.03727419301867485,0.35320019721984863,0.014434173703193665,-0.04859427362680435,0.2711370885372162,0.15111862123012543,-0.016164779663085938,0.2842761278152466,0.08646517992019653,-0.027987394481897354,0.2961083650588989,0.04680614173412323,-0.03871654346585274,0.3058958053588867,0.014972776174545288,-0.04682791605591774,0.23516926169395447,0.15979769825935364,-0.022344425320625305,0.2324361652135849,0.10379790514707565,-0.0343300886452198,0.23415625095367432,0.06624174863100052,-0.040177613496780396,0.2372261881828308,0.03424184024333954,-0.04409131035208702,0.8072161674499512,0.4324457049369812,1.5443397671788262e-07,0.755294680595398,0.4006049633026123,-0.014191282913088799,0.71385657787323,0.3538331389427185,-0.02369832433760166,0.6834214925765991,0.3175016939640045,-0.033863894641399384,0.6579804420471191,0.29272890090942383,-0.04425292834639549,0.7636167407035828,0.2501118779182434,-0.004957842640578747,0.7451158761978149,0.19111600518226624,-0.019672056660056114,0.7312450408935547,0.15817058086395264,-0.03437221795320511,0.7168221473693848,0.13234594464302063,-0.044834475964307785,0.7964014410972595,0.23994648456573486,-0.011255042627453804,0.7981325387954712,0.16412436962127686,-0.021638981997966766,0.7917793989181519,0.12027597427368164,-0.032797880470752716,0.7821096777915955,0.08562859892845154,-0.040940362960100174,0.8265297412872314,0.2473401427268982,-0.02109990082681179,0.8366346955299377,0.1772720217704773,-0.032889120280742645,0.8379055261611938,0.13170376420021057,-0.04180419445037842,0.8354558944702148,0.09267480671405792,-0.048173073679208755,0.8523979187011719,0.26979318261146545,-0.032799579203128815,0.8722996711730957,0.22207725048065186,-0.04224118962883949,0.8817029595375061,0.1875063180923462,-0.0452057383954525,0.8871138095855713,0.15602265298366547,-0.04731110483407974,0.5051173567771912,0.5379865169525146,-0.8216280937194824,0.5959371328353882,0.5167099237442017,-0.39662885665893555,0.4296262264251709,0.514220654964447,-0.19642165303230286,0.5438424348831177,0.6082362532615662,-0.7077842950820923,0.48088154196739197,0.5993775725364685,-0.6538913249969482,0.7293758988380432,0.8279792070388794,-0.2950132489204407,0.3139735162258148,0.822340726852417,0.05674351379275322,0.9930261373519897,0.9379090666770935,-0.9326708912849426,0.056280262768268585,0.9071010947227478,-0.18182741105556488,0.5216746926307678,0.8251599669456482,-0.11913486570119858
2,-0.2616107761859894,-0.46099016070365906,0.14301900565624237,-0.2051098346710205,-0.47521936893463135,0.12321802228689194,-0.15590673685073853,-0.5050927400588989,0.11373606324195862,-0.1230090856552124,-0.5367943644523621,0.10457560420036316,-0.10010987520217896,-0.564363420009613,0.09546329826116562,-0.18072843551635742,-0.6080235242843628,0.1307581514120102,-0.1524249017238617,-0.6662266254425049,0.11485160887241364,-0.13583803176879883,-0.7020243406295776,0.10054997354745865,-0.12324479222297668,-0.7342127561569214,0.09070975333452225,-0.21135252714157104,-0.63205885887146,0.1288362443447113,-0.18831944465637207,-0.7028168439865112,0.11606088280677795,-0.1730039417743683,-0.7478774189949036,0.10311120748519897,-0.16160324215888977,-0.7866342067718506,0.09376640617847443,-0.2445007860660553,-0.6405761241912842,0.12382367998361588,-0.23263126611709595,-0.709929347038269,0.11097489297389984,-0.2212454378604889,-0.7542041540145874,0.10137219727039337,-0.21023711562156677,-0.7905237078666687,0.09504376351833344,-0.28014296293258667,-0.6351743936538696,0.11671512573957443,-0.28220242261886597,-0.6931354999542236,0.10533508658409119,-0.27835866808891296,-0.7297493815422058,0.10160370171070099,-0.27204927802085876,-0.7603813409805298,0.09989908337593079,0.28366947174072266,-0.37075817584991455,0.14301879703998566,0.23042988777160645,-0.4041883945465088,0.12738053500652313,0.18738096952438354,-0.4533863663673401,0.11703309416770935,0.1552596092224121,-0.49178311228752136,0.10620809346437454,0.12829554080963135,-0.518332839012146,0.0953822061419487,0.23927569389343262,-0.5533795356750488,0.13616172969341278,0.21992874145507812,-0.6156088709831238,0.12045837938785553,0.2048526406288147,-0.649406909942627,0.10530684888362885,0.188848078250885,-0.6757135987281799,0.094528928399086,0.2722601890563965,-0.5623034238815308,0.13061489164829254,0.2734965682029724,-0.638220489025116,0.11889119446277618,0.2677688002586365,-0.6824198365211487,0.10714501887559891,0.2585470676422119,-0.7182923555374146,0.0986194759607315,0.3018885850906372,-0.5537450313568115,0.12137404829263687,0.3121926188468933,-0.6248629093170166,0.1082012727856636,0.311962366104126,-0.6701206564903259,0.09859439730644226,0.30740636587142944,-0.7094609141349792,0.09182964265346527,0.3276330232620239,-0.5305027961730957,0.11023261398077011,0.34945839643478394,-0.577200710773468,0.09919676184654236,0.3574751019477844,-0.611574113368988,0.09484267234802246,0.360093891620636,-0.6431796550750732,0.0918581411242485,-0.006329953670501709,-0.2888205051422119,-0.7063985466957092,0.0776602029800415,-0.31214553117752075,-0.2587381601333618,-0.09229302406311035,-0.3078452944755554,-0.08311651647090912,0.026478707790374756,-0.2199246883392334,-0.5852090716362,-0.03010261058807373,-0.22300195693969727,-0.5385069251060486,0.20495718717575073,0.0002040266990661621,-0.16357187926769257,-0.20495721697807312,-0.0002040266990661621,0.16357187926769257,0.4672643542289734,0.11739146709442139,-0.8055420517921448,-0.46160799264907837,0.07814353704452515,-0.2675924301147461,0.0,0.0,0.0
3,0.27327391505241394,0.3592776656150818,4.4694638745568227e-07,0.3322269916534424,0.34105363488197327,-0.01849457435309887,0.38690903782844543,0.3083217740058899,-0.026385057717561722,0.4187927544116974,0.27570247650146484,-0.033934399485588074,0.44262754917144775,0.2472437471151352,-0.04132481664419174,0.35573405027389526,0.2097463458776474,-0.008253850974142551,0.384144127368927,0.15597617626190186,-0.0227187592536211,0.39975956082344055,0.12052283436059952,-0.036134883761405945,0.41212356090545654,0.08990181982517242,-0.0451614074409008,0.3231428563594818,0.18741852045059204,-0.009884806349873543,0.34474053978919983,0.1198677197098732,-0.02173040248453617,0.3589940667152405,0.07642664015293121,-0.03387601673603058,0.37110286951065063,0.03963176906108856,-0.04234487563371658,0.2888774275779724,0.17881512641906738,-0.014690196141600609,0.3010820150375366,0.11003008484840393,-0.02694999799132347,0.3104427754878998,0.06748709082603455,-0.03573938086628914,0.3208156228065491,0.0326579213142395,-0.041263412684202194,0.2526354193687439,0.1823464035987854,-0.021533677354454994,0.25014519691467285,0.1254328489303589,-0.0326501838862896,0.2540800869464874,0.0904211550951004,-0.03644717112183571,0.2618350088596344,0.06168784201145172,-0.03779726102948189,0.8193200826644897,0.46835392713546753,2.1189661936205084e-07,0.7673344016075134,0.43729734420776367,-0.017606204375624657,0.7239990830421448,0.3895260989665985,-0.02842636965215206,0.6929224729537964,0.3490954041481018,-0.03912967070937157,0.6661432981491089,0.3240683078765869,-0.049679405987262726,0.7744913697242737,0.28427714109420776,-0.007010772358626127,0.7553674578666687,0.22433437407016754,-0.021394547075033188,0.7417548298835754,0.18930068612098694,-0.03597074747085571,0.7277539968490601,0.16159053146839142,-0.04653647169470787,0.8073148727416992,0.27401015162467957,-0.011373256333172321,0.8095077872276306,0.19811004400253296,-0.021310577169060707,0.8029881119728088,0.1544831246137619,-0.03171488642692566,0.7932175397872925,0.12183424830436707,-0.03917397931218147,0.8372114896774292,0.28201913833618164,-0.019587449729442596,0.847870945930481,0.21187050640583038,-0.030635559931397438,0.8485783338546753,0.16706761717796326,-0.03908287733793259,0.8453493118286133,0.1311391443014145,-0.04512663185596466,0.8629134297370911,0.3060044050216675,-0.030013414099812508,0.8822606801986694,0.25991201400756836,-0.03964993357658386,0.8902620673179626,0.22546416521072388,-0.04333619028329849,0.8942607641220093,0.1950850486755371,-0.04580311104655266,0.5329639315605164,0.5450328588485718,-0.8437163233757019,0.6166620850563049,0.5201574563980103,-0.3847202658653259,0.44583120942115784,0.5263820290565491,-0.22386042773723602,0.5648118257522583,0.6130407452583313,-0.7193213701248169,0.5108547806739807,0.6117891073226929,-0.6768065690994263,0.7389553785324097,0.8325607776641846,-0.29171234369277954,0.3335167169570923,0.8326945900917053,0.003026938298717141,0.9961024522781372,0.9536435604095459,-0.9312769770622253,0.08461959660053253,0.9165127873420715,-0.4779854714870453,0.536236047744751,0.8326276540756226,-0.14434270560741425
4,-0.25924623012542725,-0.4929386377334595,0.11925812065601349,-0.2021050751209259,-0.5072924494743347,0.09972143918275833,-0.15002447366714478,-0.5368024110794067,0.09124279767274857,-0.1163918673992157,-0.5699191093444824,0.08295254409313202,-0.09113973379135132,-0.5999311208724976,0.07466228306293488,-0.17950090765953064,-0.6385054588317871,0.11185666918754578,-0.1526636779308319,-0.6920621395111084,0.09702038764953613,-0.1368236243724823,-0.7279592752456665,0.08266592025756836,-0.12325847148895264,-0.7599590420722961,0.0727425068616867,-0.210999995470047,-0.6624677777290344,0.11099296063184738,-0.19041574001312256,-0.7298210859298706,0.09896919131278992,-0.1756240427494049,-0.7734211683273315,0.08587998151779175,-0.1621849536895752,-0.8100390434265137,0.07640500366687775,-0.24413222074508667,-0.6721197962760925,0.10678305476903915,-0.23309171199798584,-0.7390784025192261,0.09433181583881378,-0.22292327880859375,-0.7797800302505493,0.08477434515953064,-0.21108195185661316,-0.8117117881774902,0.07857444882392883,-0.27843043208122253,-0.67011559009552,0.10034149140119553,-0.28055453300476074,-0.725484311580658,0.08865965157747269,-0.27768146991729736,-0.7596285343170166,0.08384570479393005,-0.2712412476539612,-0.7876777648925781,0.08164536207914352,0.2841244339942932,-0.36650165915489197,0.11925789713859558,0.23249250650405884,-0.40034937858581543,0.10358954966068268,0.19004470109939575,-0.4491159915924072,0.09304359555244446,0.15934360027313232,-0.48940274119377136,0.08234686404466629,0.13260990381240845,-0.5135244727134705,0.07151657342910767,0.2401244044303894,-0.5534484386444092,0.11179821193218231,0.22223883867263794,-0.6161698698997498,0.09752748161554337,0.20907723903656006,-0.6517525315284729,0.08305074274539948,0.1952047348022461,-0.6793019771575928,0.0725504457950592,0.2739800810813904,-0.5623077750205994,0.10612878948450089,0.2771667242050171,-0.6407713890075684,0.095940500497818,0.2709689736366272,-0.6846475005149841,0.0846807211637497,0.2609306573867798,-0.7171192169189453,0.07654550671577454,0.3046962022781372,-0.5529779195785522,0.09705252945423126,0.31718122959136963,-0.6254392266273499,0.08591274917125702,0.31777626276016235,-0.6711955666542053,0.07620510458946228,0.31397831439971924,-0.7075250744819641,0.0690581202507019,0.3309093117713928,-0.5274994373321533,0.0861162394285202,0.3531612157821655,-0.5739479064941406,0.0762525349855423,0.36268001794815063,-0.6089674830436707,0.0720258504152298,0.3675955533981323,-0.6393285989761353,0.06906065344810486,-0.0065735578536987305,-0.2922227382659912,-0.6788157224655151,0.07878696918487549,-0.31803667545318604,-0.245708167552948,-0.09089675545692444,-0.3106391429901123,-0.06994909793138504,0.02551567554473877,-0.22427082061767578,-0.5618976354598999,-0.029094159603118896,-0.22551298141479492,-0.5155389904975891,0.20479965209960938,0.0032925009727478027,-0.14639681577682495,-0.204799622297287,-0.0032925009727478027,0.14639681577682495,0.4566253423690796,0.11680454015731812,-0.7648547887802124,-0.4396442174911499,0.08178603649139404,-0.1827062964439392,0.0,0.0,0.0
5,-0.26000574231147766,-0.47604382038116455,0.02435663715004921,-0.20311835408210754,-0.4893665313720703,0.005092788487672806,-0.15359973907470703,-0.5228230357170105,-0.0029583796858787537,-0.12015262246131897,-0.5551512837409973,-0.010713249444961548,-0.095023512840271,-0.5827755331993103,-0.018389113247394562,-0.18320590257644653,-0.629015326499939,0.016603291034698486,-0.1570887267589569,-0.6843196153640747,0.002482384443283081,-0.14068517088890076,-0.720011830329895,-0.011041402816772461,-0.12662667036056519,-0.7517529726028442,-0.02059212699532509,-0.21495956182479858,-0.6512110233306885,0.015291833318769932,-0.1967681348323822,-0.7214909791946411,0.0034250132739543915,-0.18242859840393066,-0.7650058269500732,-0.009204544126987457,-0.16922619938850403,-0.8032093644142151,-0.018344875425100327,-0.24894732236862183,-0.6581647992134094,0.010695228353142738,-0.24107778072357178,-0.7279744744300842,-0.002318141981959343,-0.23206964135169983,-0.7715004682540894,-0.012469545006752014,-0.22222742438316345,-0.8080236315727234,-0.01895352452993393,-0.28364551067352295,-0.6524957418441772,0.00404786691069603,-0.28804489970207214,-0.710656464099884,-0.008213676512241364,-0.2860674560070038,-0.7468003630638123,-0.013115283101797104,-0.28122276067733765,-0.7766222953796387,-0.015363961458206177,0.29453808069229126,-0.36422738432884216,0.024356456473469734,0.24112844467163086,-0.40161019563674927,0.008399305865168571,0.1984652876853943,-0.45325949788093567,-0.002621171995997429,0.16734015941619873,-0.4938772916793823,-0.013873610645532608,0.13875657320022583,-0.5157834887504578,-0.025598183274269104,0.25124114751815796,-0.5557655096054077,0.01624356210231781,0.23230868577957153,-0.6198798418045044,0.0007582642138004303,0.2193320393562317,-0.6575442552566528,-0.014751791954040527,0.20595353841781616,-0.6885000467300415,-0.026247136294841766,0.2862235903739929,-0.5637226104736328,0.00968425814062357,0.290887713432312,-0.641505241394043,-0.002499610185623169,0.2854166626930237,-0.6877810955047607,-0.015283256769180298,0.2760428190231323,-0.7242593765258789,-0.02451060339808464,0.3167102336883545,-0.5532739162445068,-0.00038882531225681305,0.331689715385437,-0.6257805824279785,-0.013963699340820312,0.3341478705406189,-0.6741971969604492,-0.025546293705701828,0.3321273922920227,-0.7145677804946899,-0.03382236883044243,0.3418271541595459,-0.5268673300743103,-0.01224561408162117,0.3665342926979065,-0.573264479637146,-0.024385444819927216,0.3777574896812439,-0.6095582246780396,-0.02998485416173935,0.3842167258262634,-0.6427900791168213,-0.03388035669922829,0.005556225776672363,-0.3028184771537781,-0.6324794292449951,0.08586263656616211,-0.324632465839386,-0.20446521043777466,-0.08422291278839111,-0.3192058205604553,-0.06573039293289185,0.03409773111343384,-0.23473799228668213,-0.522811770439148,-0.019969642162322998,-0.23663341999053955,-0.487046480178833,0.20730918645858765,0.007946133613586426,-0.1230388879776001,-0.20730915665626526,-0.007946133613586426,0.1230388879776001,0.45519202947616577,0.10821694135665894,-0.7152571082115173,-0.4265536069869995,0.07336002588272095,-0.15500962734222412,0.0,0.0,0.0
6,0.2715936601161957,0.36885958909988403,4.543423699487903e-07,0.33169907331466675,0.3500491976737976,-0.021000023931264877,0.38336533308029175,0.3130902945995331,-0.03007575124502182,0.41801929473876953,0.2762625813484192,-0.03883508965373039,0.443394273519516,0.24277421832084656,-0.04772374406456947,0.353924959897995,0.2122163027524948,-0.009974291548132896,0.3789723217487335,0.1556892693042755,-0.026581980288028717,0.3937988579273224,0.11827477812767029,-0.04219665378332138,0.40597519278526306,0.08550326526165009,-0.0532592311501503,0.3190193772315979,0.18979725241661072,-0.01168864220380783,0.33597660064697266,0.11919429153203964,-0.026102446019649506,0.3498719334602356,0.07479916512966156,-0.04065396264195442,0.36216574907302856,0.03774319589138031,-0.0511971041560173,0.2821246087551117,0.18392787873744965,-0.01711047813296318,0.2906019985675812,0.11256979405879974,-0.03297103941440582,0.30056706070899963,0.06753559410572052,-0.044490162283182144,0.3114069104194641,0.030547380447387695,-0.0518953800201416,0.24431711435317993,0.191523015499115,-0.024671005085110664,0.24102561175823212,0.13211405277252197,-0.04000880941748619,0.24407260119915009,0.09491243958473206,-0.046873096376657486,0.25057512521743774,0.06341442465782166,-0.05047297477722168,0.8394024968147278,0.4831717014312744,2.7371805799702997e-07,0.7864311933517456,0.4469852149486542,-0.019592490047216415,0.7416197657585144,0.39814454317092896,-0.03270348906517029,0.7061444520950317,0.3587738871574402,-0.0453174002468586,0.6778338551521301,0.3333178758621216,-0.05775676667690277,0.795322835445404,0.2921109199523926,-0.01094694435596466,0.776480495929718,0.2269861102104187,-0.027864934876561165,0.7619500756263733,0.18895576894283295,-0.04418577998876572,0.7473372220993042,0.15933389961719513,-0.0560193806886673,0.8302314281463623,0.28396013379096985,-0.01544180791825056,0.834587574005127,0.20578034222126007,-0.02804967574775219,0.8290254473686218,0.16004149615764618,-0.04031495377421379,0.8193564414978027,0.12327112257480621,-0.04925494268536568,0.8611767888069153,0.2945597469806671,-0.023992016911506653,0.8747811913490295,0.22131921350955963,-0.03852583467960358,0.8761762380599976,0.1739121377468109,-0.04910554364323616,0.8726691007614136,0.13258486986160278,-0.05650997906923294,0.8866846561431885,0.32114434242248535,-0.03463668376207352,0.9108066558837891,0.2746638059616089,-0.047916363924741745,0.9214566946029663,0.24016228318214417,-0.053486231714487076,0.9273269772529602,0.20776519179344177,-0.05711698904633522,0.5457646250724792,0.5521203875541687,-0.6520786881446838,0.6302919387817383,0.5291128158569336,-0.25446444749832153,0.46264520287513733,0.5329883694648743,-0.0495828315615654,0.5767145752906799,0.6208938956260681,-0.5500428080558777,0.5203464031219482,0.6164411306381226,-0.4952467381954193,0.7547048330307007,0.8621826767921448,-0.18481546640396118,0.3378637433052063,0.8410923480987549,0.18813559412956238,0.9995867609977722,0.9620029330253601,-0.7663897275924683,0.12062482535839081,0.9308275580406189,0.019083749502897263,0.5462843179702759,0.8516374826431274,0.0016600638628005981
7,-0.2729332745075226,-0.4777771830558777,0.0356985367834568,-0.2120349109172821,-0.4994535446166992,0.017976272851228714,-0.15943419933319092,-0.5367605686187744,0.011939072981476784,-0.13064047694206238,-0.5752750635147095,0.0058427657932043076,-0.11100953817367554,-0.6100331544876099,5.257129669189453e-05,-0.19521567225456238,-0.6415291428565979,0.03404133394360542,-0.16863739490509033,-0.6967317461967468,0.020421452820301056,-0.15264248847961426,-0.7316837310791016,0.006472529843449593,-0.13925060629844666,-0.7620049118995667,-0.003104899078607559,-0.2282106876373291,-0.6613306403160095,0.03183306008577347,-0.20866340398788452,-0.7330174446105957,0.02075544372200966,-0.19348207116127014,-0.7771556973457336,0.00783579982817173,-0.17947670817375183,-0.8142985105514526,-0.0013963691890239716,-0.26255229115486145,-0.6658818125724792,0.025930777192115784,-0.252718448638916,-0.738427460193634,0.013740573078393936,-0.24098336696624756,-0.7825419902801514,0.0037072598934173584,-0.2276839017868042,-0.818851113319397,-0.0028356462717056274,-0.2993837594985962,-0.6567081809043884,0.017924347892403603,-0.30214715003967285,-0.7159835696220398,0.006128659471869469,-0.2980630695819855,-0.7534844279289246,0.0013132691383361816,-0.2898500859737396,-0.7855938673019409,-0.0010473653674125671,0.28721076250076294,-0.37156328558921814,0.035698384046554565,0.23397642374038696,-0.40565425157546997,0.0141493771225214,0.18791180849075317,-0.45283061265945435,7.468834519386292e-05,0.152671217918396,-0.4927619695663452,-0.013061299920082092,0.1254534125328064,-0.5219428539276123,-0.025946248322725296,0.24083107709884644,-0.559373140335083,0.021506205201148987,0.22272050380706787,-0.6244277954101562,0.0035169944167137146,0.20823371410369873,-0.6627011895179749,-0.013520203530788422,0.19345980882644653,-0.6933605670928955,-0.025842297822237015,0.2758327126502991,-0.5677050352096558,0.017613107338547707,0.2810858488082886,-0.6461116075515747,0.003718830645084381,0.2760593295097351,-0.6910855174064636,-0.009403664618730545,0.26682084798812866,-0.7272154688835144,-0.019004814326763153,0.3059122562408447,-0.557280421257019,0.009625628590583801,0.32181406021118164,-0.6289802193641663,-0.005597800016403198,0.32292890548706055,-0.6770817637443542,-0.01672922447323799,0.31880879402160645,-0.7192593812942505,-0.024648159742355347,0.3304091691970825,-0.5306227207183838,-0.0005922876298427582,0.35434383153915405,-0.5778423547744751,-0.014318697154521942,0.36418288946151733,-0.612383246421814,-0.02011435478925705,0.3684335947036743,-0.6444434523582458,-0.02403123676776886,-0.005179941654205322,-0.29732298851013184,-0.6813024282455444,0.08088743686676025,-0.32154202461242676,-0.27369949221611023,-0.08641871809959412,-0.31825846433639526,-0.0695091038942337,0.027570605278015137,-0.22875183820724487,-0.5744374394416809,-0.03025996685028076,-0.23375743627548218,-0.5195932388305664,0.20905452966690063,0.009641885757446289,-0.18169555068016052,-0.2090545892715454,-0.009641885757446289,0.18169555068016052,0.45612359046936035,0.1114843487739563,-0.792542576789856,-0.42688241600990295,0.08482491970062256,-0.03566373884677887,0.0,0.0,0.0
